Alcohol Present,Distracted in Driving,height,weight,Age,Sex,Race,premovement before collision,Body Category,Pre-event Location,Curb Weight,Model Year,Clock-form Direction of force,Speed Limit,Number of lanes,Traffic Condition,Surface Condition,Surface Type,Uphill or Downhill,Crash Type,Lighting Condition,Related to Intersection,Traffic Conrtol Functioning,Climate,Alignment of Road,CASEWGT,year,month,Day in Week
0.0,2.0,175,84,26,1,1,14,3,2,2710,2006,0,80,2,0,1,2,1,2,1,0,0,1,2,134,2009,1,2
0.0,2.0,157,48,40,2,3,1,2,1,2040,2009,60,64,3,0,1,2,1,4,1,2,0,1,1,12,2013,6,4
0.0,1.0,173,73,17,1,1,14,0,1,1602,2013,330,56,4,1,1,2,1,4,1,2,2,8,2,790,2021,8,4
0.0,1.0,170,68,22,2,1,4,0,1,1490,2010,340,56,5,1,1,2,1,4,1,2,2,1,1,345,2017,3,5
0.0,1.0,163,73,22,2,1,1,1,1,1850,2008,0,105,2,0,2,2,1,2,2,0,0,8,1,175,2015,3,1
0.0,2.0,163,52,16,2,1,2,0,1,1918,2015,190,105,2,0,1,2,1,1,1,0,0,1,1,3413,2017,9,5
0.0,1.0,178,54,27,2,1,1,0,1,1520,2001,280,40,3,0,1,2,1,4,1,2,0,8,1,162,2009,11,4
0.0,1.0,168,54,36,2,1,14,1,1,2060,2003,10,40,2,0,1,2,4,4,1,2,0,1,3,1329,2012,12,5
0.0,1.0,152,52,74,2,1,1,0,1,1630,2006,70,56,5,1,1,2,1,4,1,2,2,1,1,72,2013,9,3
1.0,2.0,180,84,33,1,1,14,0,2,1250,2004,0,56,2,0,2,2,4,2,3,0,0,1,2,67,2010,3,2
0.0,1.0,175,58,41,2,1,1,0,1,1490,2006,340,56,4,0,1,2,1,4,1,2,0,1,1,108,2009,9,4
0.0,2.0,163,53,62,2,3,1,1,1,1970,2013,70,48,2,1,1,2,1,4,1,2,2,1,1,1843,2017,3,3
0.0,1.0,152,75,55,1,1,14,0,4,1260,2014,190,113,3,0,2,2,1,1,1,0,0,2,3,146,2014,7,1
0.0,1.0,170,68,32,2,1,1,1,1,1586,2015,60,56,3,1,1,2,1,4,1,2,2,1,1,108,2020,7,6
0.0,1.0,163,61,89,2,1,1,0,2,1220,2004,0,40,2,2,1,2,1,2,1,2,2,1,1,541,2013,1,5
0.0,1.0,178,82,31,1,1,1,0,1,1750,2010,0,48,3,1,2,2,1,4,1,2,2,2,1,41,2012,2,6
0.0,1.0,163,91,39,2,1,1,0,1,1440,2003,350,48,2,5,2,2,4,2,1,0,2,8,1,81,2009,6,6
0.0,1.0,168,68,36,2,1,1,0,1,1510,2009,330,80,2,0,4,2,1,6,1,0,0,9,1,182,2010,2,6
0.0,1.0,168,73,73,2,1,14,0,1,1451,2014,190,72,3,0,1,2,1,5,1,0,0,8,2,1295,2021,2,6
0.0,1.0,168,91,24,1,1,1,0,1,1810,2013,20,105,1,0,1,2,4,1,1,1,0,1,1,234,2012,8,6
0.0,1.0,170,73,20,2,1,1,0,1,1163,2000,20,56,2,8,1,2,1,4,1,2,2,1,1,489,2019,5,4
1.0,2.0,160,58,26,2,1,1,0,1,1800,2006,70,89,2,2,1,2,1,4,1,2,2,1,1,1318,2017,7,7
0.0,1.0,170,63,64,1,2,1,0,1,977,2002,340,64,2,0,1,1,1,4,1,2,0,1,1,389,2019,8,5
0.0,1.0,157,68,48,2,2,5,1,1,1570,2009,160,89,4,0,1,2,1,1,3,3,0,1,1,424,2011,12,5
0.0,1.0,170,64,61,1,3,1,0,1,2254,2020,0,89,3,1,2,2,4,1,1,2,2,8,1,5853,2020,10,5
1.0,1.0,183,91,24,1,1,14,0,2,1254,1990,80,89,2,0,1,2,2,6,1,0,0,1,2,958,2017,3,1
0.0,2.0,152,59,81,2,1,11,0,1,1090,2001,340,72,2,0,1,2,1,4,1,3,0,1,1,521,2009,11,7
0.0,2.0,175,79,44,1,1,1,3,1,2170,2006,20,56,2,0,2,2,1,4,1,2,0,4,1,685,2013,5,4
0.0,2.0,152,59,18,2,1,1,0,1,1425,2009,0,89,2,0,1,2,1,1,1,0,0,1,1,203,2017,5,1
0.0,1.0,168,73,51,2,1,11,1,1,1290,2009,30,72,3,1,1,2,2,4,3,2,2,8,1,235,2009,10,6
0.0,1.0,165,104,71,2,2,1,0,1,1630,2008,350,56,5,5,2,2,1,4,1,2,2,2,1,36,2009,10,6
0.0,2.0,173,61,43,1,2,11,1,1,1382,2018,310,64,2,2,1,1,2,4,1,2,2,8,1,73,2018,7,6
0.0,1.0,175,91,47,1,1,1,0,1,1190,2005,60,89,3,1,1,2,1,4,1,2,2,1,1,103,2011,8,7
0.0,1.0,168,68,17,1,2,1,1,1,2100,2006,350,72,5,0,2,1,1,4,1,3,0,2,1,80,2009,10,6
0.0,1.0,168,73,55,2,2,11,0,1,1454,2011,310,56,2,0,1,1,1,4,1,2,0,1,1,331,2019,5,6
0.0,1.0,155,64,40,2,1,1,0,1,1500,2006,180,72,5,1,1,2,1,1,3,2,2,1,1,644,2014,3,1
0.0,1.0,152,62,67,2,1,1,0,1,1160,2013,0,72,4,1,1,2,4,1,1,2,2,1,1,43,2013,11,5
0.0,1.0,165,67,28,2,1,1,0,1,1600,2004,80,64,5,0,1,2,1,4,5,2,0,1,1,275,2012,3,5
0.0,1.0,173,77,27,2,1,1,0,1,1200,2005,340,72,2,0,2,1,1,4,1,2,0,8,1,9,2009,12,7
0.0,1.0,175,109,43,1,2,1,1,1,1936,2008,340,56,2,0,1,2,1,2,3,0,0,1,1,195,2019,11,6
0.0,1.0,185,116,44,1,1,1,3,1,1790,2007,330,64,4,0,1,2,1,6,1,3,0,1,1,718,2010,9,4
0.0,1.0,173,64,17,1,1,1,0,1,1520,2007,340,80,2,2,5,2,1,4,3,2,2,8,1,22,2014,2,2
0.0,1.0,155,63,61,2,1,1,1,1,1920,2013,350,56,2,0,3,2,1,2,1,0,0,4,1,596,2014,12,2
0.0,1.0,160,91,48,2,1,1,2,1,1980,2002,10,56,2,0,1,2,1,4,1,2,0,1,1,221,2009,3,5
0.0,1.0,162,82,23,2,1,1,0,1,1236,2013,340,64,4,0,1,2,1,4,1,2,0,1,1,44,2018,5,4
0.0,2.0,160,52,22,2,2,14,0,1,1370,2002,0,56,3,0,2,2,1,1,1,2,0,2,2,4970,2010,12,1
0.0,1.0,170,118,36,1,1,2,0,1,1331,2002,180,56,4,0,1,2,1,1,1,0,0,1,1,627,2017,5,4
0.0,1.0,180,66,25,2,1,1,0,1,1070,2007,0,80,1,0,1,2,4,1,1,0,0,1,1,268,2013,2,1
0.0,1.0,165,90,22,2,1,1,0,1,1335,2008,290,48,6,0,1,2,1,5,1,0,0,1,1,4913,2018,5,7
0.0,1.0,168,82,36,2,1,1,0,1,1237,2012,40,40,2,0,1,2,2,5,1,0,0,1,1,62,2017,7,3
0.0,2.0,183,100,26,1,1,1,0,1,1822,2015,80,64,7,1,1,2,1,4,3,2,2,1,1,4254,2019,8,3
0.0,1.0,178,73,42,1,1,14,0,1,1220,2005,330,56,4,0,5,2,1,2,3,0,0,2,3,456,2014,2,4
0.0,1.0,157,49,23,2,1,1,1,2,2060,2005,330,64,6,0,2,2,4,4,1,2,0,2,1,349,2012,7,7
0.0,1.0,185,86,19,1,1,1,0,1,1045,1997,20,72,3,1,2,2,1,4,2,2,2,2,1,6334,2018,4,3
0.0,1.0,178,91,63,2,1,1,0,1,1230,2003,350,89,2,0,1,2,1,4,1,2,0,1,1,150,2010,3,3
0.0,2.0,173,86,51,2,1,11,3,1,1775,2016,60,48,4,0,1,2,1,4,3,2,0,1,1,78,2021,9,6
0.0,1.0,170,93,46,1,1,5,1,1,2480,2008,180,56,2,0,1,2,1,1,1,0,0,1,1,345,2009,10,3
0.0,2.0,173,79,55,1,1,1,0,1,1440,2003,30,40,2,2,2,2,2,4,1,2,2,2,1,308,2011,4,3
0.0,2.0,188,109,75,1,1,14,1,2,1883,2018,350,72,2,6,1,2,4,6,1,0,2,1,2,82,2019,8,4
0.0,2.0,157,64,37,2,1,11,2,1,2047,2013,220,40,2,0,1,2,1,4,1,3,0,1,1,583,2020,2,3
0.0,2.0,178,89,72,1,1,1,3,1,1848,2015,310,40,2,2,1,2,1,4,1,2,2,1,1,419,2018,6,4
0.0,2.0,170,75,49,1,5,1,3,1,3080,2006,350,72,6,0,1,2,1,4,2,3,0,1,1,133,2014,1,5
0.0,1.0,160,64,66,2,1,1,0,1,1530,2002,290,72,5,1,1,2,1,4,1,2,2,1,1,213,2009,3,6
0.0,1.0,178,71,71,1,1,1,3,2,1961,1995,170,56,2,0,5,2,1,6,1,0,0,1,1,1047,2019,2,7
0.0,1.0,150,106,47,2,1,14,0,1,1810,2010,30,80,4,0,5,2,2,2,1,0,0,10,3,27,2014,1,6
0.0,1.0,170,61,37,2,1,5,2,1,1969,2007,180,40,2,0,1,2,1,1,1,3,0,1,1,261,2019,4,2
0.0,1.0,183,93,75,1,1,11,1,1,2400,2009,60,72,2,0,1,2,1,4,1,2,0,1,1,423,2011,6,2
0.0,2.0,183,82,19,1,1,17,0,1,1160,2012,20,64,4,1,1,2,2,4,1,2,2,1,1,436,2011,10,5
0.0,1.0,160,91,24,2,2,1,0,1,1535,2013,120,56,2,2,1,1,4,4,1,2,2,1,1,1532,2018,9,4
0.0,2.0,168,77,71,2,1,11,0,1,1265,2015,280,97,2,2,1,2,1,4,2,2,2,1,1,290,2021,7,6
0.0,1.0,180,73,76,1,1,1,0,1,1495,2005,30,56,3,1,2,2,1,4,1,2,2,2,1,295,2017,11,5
0.0,2.0,188,93,48,1,1,1,0,1,1630,2009,10,89,2,0,1,2,1,1,1,0,0,1,1,596,2011,9,4
0.0,1.0,185,118,15,1,1,1,3,1,3099,2014,350,80,2,0,1,2,1,4,1,2,0,1,1,102,2017,10,6
0.0,1.0,163,50,28,2,1,11,0,1,1220,2012,320,64,2,0,1,2,1,4,1,3,0,1,1,182,2015,5,5
0.0,1.0,168,68,74,1,1,14,0,1,1460,2004,350,72,3,0,1,2,4,4,1,2,0,1,3,163,2011,3,4
0.0,1.0,155,86,55,2,1,1,1,1,1967,2009,20,40,2,0,2,2,2,4,1,3,0,2,1,758,2018,3,4
1.0,1.0,185,95,40,1,1,11,1,1,2290,2004,30,56,7,1,1,2,1,4,3,2,2,1,1,9,2010,7,1
0.0,1.0,163,57,20,1,2,1,0,1,1095,1999,280,105,4,0,1,1,1,5,1,0,0,1,1,2521,2017,6,1
0.0,1.0,152,81,44,2,1,1,1,1,1493,2002,80,48,2,0,1,2,1,4,1,2,0,1,1,1146,2017,1,7
0.0,2.0,180,129,75,1,1,1,2,1,2020,2007,300,72,2,2,3,2,2,4,1,2,2,4,1,194,2010,2,3
0.0,1.0,180,126,28,1,1,1,0,1,1300,2010,340,72,4,1,1,2,1,4,1,2,2,1,1,139,2012,2,4
0.0,1.0,152,68,26,2,1,11,1,1,1780,2008,350,80,2,0,1,2,1,4,1,3,0,8,1,303,2012,4,7
0.0,1.0,178,88,76,1,1,11,0,1,1497,2015,340,40,2,2,1,2,1,4,1,2,2,1,1,381,2021,5,2
0.0,1.0,168,103,52,1,1,5,3,1,2366,2017,180,64,2,0,1,2,1,1,1,3,0,1,1,419,2019,3,2
0.0,1.0,157,66,43,2,1,14,1,1,2060,2006,350,56,2,0,1,2,4,2,1,0,0,1,3,622,2013,2,7
0.0,1.0,173,86,27,1,1,5,0,1,1390,2002,170,72,6,1,1,2,1,1,3,2,2,1,1,167,2009,2,7
0.0,1.0,170,84,33,1,3,11,1,1,1870,2002,300,56,2,1,1,2,4,4,1,2,2,1,1,212,2010,10,4
0.0,2.0,163,59,21,2,1,1,0,1,1470,2001,340,40,3,1,1,2,1,4,3,2,2,1,1,193,2010,12,1
0.0,1.0,178,93,63,1,1,14,3,1,2764,2004,350,89,2,0,1,2,1,4,2,2,0,1,2,103,2020,12,7
0.0,1.0,163,50,42,2,1,1,1,1,2310,2006,80,40,1,2,1,2,1,4,3,2,2,1,1,178,2014,12,2
0.0,1.0,170,57,18,2,1,11,2,1,1980,2004,20,72,4,1,2,2,2,4,1,2,2,2,1,215,2011,10,6
0.0,1.0,155,66,54,2,2,1,0,1,1431,2009,0,56,4,0,1,2,2,5,1,2,0,1,1,51,2017,1,7
0.0,1.0,173,61,22,2,1,1,0,1,1510,2009,350,72,5,0,2,2,4,4,1,3,0,8,1,68,2010,7,5
0.0,2.0,170,127,52,2,1,11,1,1,1450,2002,350,89,2,1,1,2,4,4,1,2,2,8,3,24,2009,12,7
0.0,2.0,172,75,25,2,2,1,0,1,1250,2018,350,56,4,0,1,2,1,4,1,2,0,1,1,1571,2022,9,2
0.0,1.0,160,68,23,2,2,11,0,1,1585,2005,80,48,2,0,2,2,2,4,1,2,0,2,1,1318,2017,4,6
0.0,1.0,178,84,49,1,1,1,1,1,1710,2009,310,64,2,1,1,2,2,4,1,1,2,1,1,199,2012,2,1
0.0,1.0,163,95,53,2,1,1,0,1,1500,2007,10,64,3,1,1,2,1,4,1,2,2,1,1,85,2010,1,7
0.0,2.0,163,113,77,2,1,14,1,1,1720,2009,290,72,2,2,1,2,2,4,1,2,2,1,3,2642,2013,10,2
0.0,1.0,180,107,53,1,1,1,1,1,1740,2013,30,56,4,1,1,2,4,4,1,2,2,8,1,13,2014,3,6
0.0,1.0,157,54,24,5,2,1,2,1,1770,2005,80,40,3,1,1,2,1,4,3,2,2,1,1,76,2012,5,7
0.0,1.0,178,86,59,1,1,6,3,2,1660,2007,100,89,2,0,5,2,1,6,1,2,0,8,1,38,2010,1,3
0.0,1.0,170,82,41,1,1,5,2,1,2320,2008,0,56,7,0,1,2,1,2,3,0,0,1,1,7,2010,9,1
0.0,1.0,170,70,52,2,1,1,1,1,1500,2013,30,40,2,0,1,2,1,4,2,2,0,1,1,39,2021,1,7
0.0,1.0,188,102,39,1,1,5,0,2,1930,2001,170,72,3,0,1,2,2,1,1,0,0,1,1,1345,2009,9,7
0.0,1.0,178,68,21,1,1,1,0,1,1330,2012,0,40,2,1,1,2,2,1,1,2,2,1,1,976,2015,9,5
0.0,1.0,183,91,42,1,1,1,1,1,1530,2006,350,48,3,0,1,2,1,4,3,2,0,1,1,195,2013,11,2
0.0,1.0,178,91,44,1,2,14,0,1,1275,2017,330,64,2,0,1,2,2,2,2,0,0,1,3,26,2018,1,5
0.0,2.0,170,73,25,2,1,1,0,1,1440,2002,0,48,4,2,1,1,4,1,3,2,2,1,1,10,2009,3,1
0.0,1.0,173,104,37,2,1,1,0,1,1130,2007,310,56,5,1,1,2,1,4,1,2,2,1,1,96,2011,9,1
0.0,1.0,178,95,62,1,1,1,1,1,1640,2006,0,72,4,1,2,2,1,4,1,2,2,2,1,134,2009,12,7
0.0,1.0,165,82,17,2,1,1,0,2,1510,2014,350,56,5,1,1,2,1,4,3,2,2,1,1,9,2015,1,1
0.0,1.0,180,88,57,2,1,1,3,1,1392,2011,340,56,7,1,1,2,2,4,1,2,2,8,1,539,2017,12,4
0.0,1.0,173,109,64,1,1,1,0,1,1820,2006,340,72,3,0,1,2,1,4,1,2,0,1,1,160,2009,7,5
0.0,2.0,150,42,72,2,1,11,1,1,1650,2010,0,64,6,0,2,2,2,4,1,2,0,2,1,349,2012,7,7
0.0,1.0,157,56,29,2,2,1,1,1,2020,2012,0,80,3,1,1,2,2,1,1,2,2,1,1,208,2014,12,2
0.0,1.0,183,107,65,1,1,14,1,2,2050,2004,340,72,4,0,1,2,2,6,1,0,0,1,2,42,2011,1,5
0.0,1.0,168,102,39,2,2,5,1,1,1468,2019,180,64,4,1,1,2,1,1,3,2,2,1,1,649,2020,1,6
0.0,1.0,173,82,46,1,1,5,1,1,2408,2017,350,72,4,1,1,2,1,2,1,2,2,8,1,539,2018,7,2
0.0,1.0,183,82,54,1,3,1,1,2,1820,2000,80,56,4,0,5,1,4,6,3,0,0,1,1,1046,2009,11,6
0.0,1.0,163,50,16,2,1,1,0,1,1236,2013,0,72,5,1,2,2,1,1,3,2,2,2,1,267,2017,12,3
0.0,2.0,180,52,19,1,3,11,0,1,1560,2004,30,48,4,1,2,2,1,4,3,2,2,2,1,207,2011,12,3
0.0,2.0,178,79,39,1,1,11,0,1,1810,2006,20,56,4,1,1,2,1,4,1,2,2,1,1,215,2011,3,7
0.0,1.0,163,61,37,2,3,11,2,1,2041,2011,30,64,4,1,2,1,1,4,1,2,2,2,1,715,2018,2,4
0.0,1.0,180,104,35,2,2,5,1,1,2120,2006,180,56,4,1,1,2,1,1,1,2,2,1,3,268,2009,2,1
0.0,1.0,163,77,68,2,1,1,0,1,1660,2013,40,72,4,0,1,2,4,4,1,2,0,1,1,159,2018,5,6
0.0,1.0,183,95,45,1,2,1,0,1,1930,2000,0,80,3,0,1,2,1,1,3,0,0,8,1,65,2009,1,5
0.0,1.0,165,77,33,2,2,1,1,1,2580,2009,10,56,2,0,1,2,2,4,1,2,0,1,1,825,2012,1,1
0.0,1.0,163,68,20,2,1,11,0,1,1160,2001,300,56,3,1,1,2,1,4,1,2,2,1,1,348,2009,5,5
0.0,1.0,180,104,41,2,1,1,1,1,2030,2018,190,105,3,0,2,2,1,1,2,0,0,2,1,30,2019,12,1
0.0,1.0,175,82,67,1,1,1,0,1,1651,2014,320,56,3,1,1,2,4,4,3,2,2,1,1,169,2017,5,5
0.0,1.0,170,82,75,1,1,11,3,1,1970,2010,330,89,3,2,1,2,1,4,1,2,2,1,1,109,2014,4,6
0.0,2.0,160,113,71,2,1,14,1,2,1635,2014,0,89,4,1,1,2,1,1,1,2,2,1,2,134,2017,7,4
0.0,1.0,183,98,58,1,1,14,0,1,1350,2009,50,72,2,0,1,2,4,4,1,2,0,1,3,461,2013,8,5
0.0,2.0,173,109,24,4,1,1,0,1,1250,2018,60,56,5,1,1,2,1,4,3,2,2,1,1,30,2020,8,6
0.0,1.0,157,86,20,2,2,11,1,1,2010,2006,20,72,5,1,1,1,2,4,3,2,2,8,1,243,2010,11,6
0.0,1.0,173,64,41,2,1,1,2,1,2040,2006,0,56,2,1,1,1,5,1,1,2,2,8,1,363,2011,9,6
0.0,1.0,170,68,67,1,1,1,0,1,1618,2001,280,72,3,1,1,2,2,4,3,2,2,1,1,191,2019,8,6
0.0,1.0,183,77,22,2,1,1,1,1,1490,2006,30,48,2,2,1,2,2,4,1,2,2,1,1,47,2009,8,7
0.0,1.0,180,82,63,1,1,5,0,1,1460,2013,180,40,2,0,1,2,1,1,1,0,0,1,1,31,2014,2,2
0.0,2.0,178,91,56,1,1,11,0,1,1380,2007,300,64,3,1,1,2,1,4,1,2,2,8,1,16,2015,12,6
0.0,1.0,165,66,32,1,1,1,2,1,2630,2006,10,89,3,0,1,2,1,5,1,0,0,1,1,5,2014,8,4
0.0,1.0,185,145,36,1,1,11,3,1,2290,2010,60,72,5,0,2,2,2,4,1,3,0,8,1,68,2010,7,5
0.0,1.0,157,77,31,2,2,1,0,1,1730,2007,340,40,2,1,1,2,1,2,3,2,2,1,1,482,2014,1,6
0.0,1.0,178,66,85,1,1,11,1,1,1610,2019,40,64,2,1,1,2,1,4,1,2,2,1,1,45,2020,7,3
0.0,1.0,185,109,57,1,1,1,0,1,1930,2008,10,48,4,0,1,1,1,2,1,2,0,1,1,12,2011,1,7
0.0,2.0,163,61,44,2,1,1,0,1,1558,2017,0,40,4,1,1,2,1,1,1,2,2,1,1,647,2017,11,5
0.0,2.0,170,68,93,2,1,11,1,1,1680,2003,50,24,5,1,1,2,1,4,1,2,2,1,1,179,2011,10,2
0.0,1.0,163,64,37,2,1,1,1,1,1940,2014,340,56,5,0,1,2,1,4,3,2,0,8,1,218,2019,11,1
0.0,1.0,175,86,37,1,1,14,1,1,1460,2006,0,113,1,0,2,2,1,1,1,1,0,1,2,573,2010,5,2
0.0,1.0,155,48,41,2,1,5,0,1,1290,2012,180,40,3,1,1,2,1,1,1,2,2,1,1,82,2012,5,2
0.0,1.0,173,95,52,1,1,1,0,1,1440,2006,10,32,2,2,1,2,1,4,3,2,2,1,1,286,2010,11,5
0.0,1.0,183,121,41,1,1,1,0,1,1530,2004,350,72,3,1,2,1,1,4,1,2,2,2,1,4,2012,2,5
0.0,1.0,157,66,50,2,1,11,0,1,1530,2008,300,56,2,5,1,2,1,4,3,3,2,1,1,181,2010,4,7
0.0,2.0,163,57,30,2,1,11,0,1,1500,2007,30,64,3,1,1,2,1,4,1,2,2,1,3,672,2015,3,3
0.0,1.0,163,84,33,1,1,1,3,1,1970,2004,330,64,3,1,1,2,4,4,1,2,2,1,1,9,2010,11,5
0.0,1.0,157,52,59,2,1,1,0,1,1470,2005,300,56,7,0,1,2,1,4,1,2,0,1,1,567,2010,2,2
0.0,2.0,185,91,58,1,1,14,2,1,1980,2005,0,40,2,0,1,2,2,1,1,0,0,1,2,663,2009,9,6
0.0,1.0,157,90,29,2,1,1,1,1,1810,2014,350,72,4,0,3,1,1,4,3,2,0,9,1,29,2013,12,1
0.0,1.0,175,59,23,1,1,1,0,1,1470,2001,350,64,3,1,1,2,1,4,1,2,2,8,1,160,2009,2,7
0.0,1.0,188,68,71,1,2,1,0,1,1850,2011,10,72,3,1,5,2,4,4,1,2,2,9,1,252,2014,1,4
0.0,1.0,155,49,21,2,1,2,1,1,2740,2016,180,113,6,0,2,1,1,1,1,1,0,2,1,6278,2020,1,6
0.0,2.0,175,70,24,1,1,15,0,2,1060,2008,0,56,2,1,2,2,1,2,5,2,2,1,1,1189,2012,2,5
0.0,1.0,178,77,26,1,2,1,0,1,1523,2004,30,40,1,5,2,2,1,4,1,2,2,2,1,292,2018,12,7
0.0,1.0,173,132,49,2,1,1,1,1,2077,2015,0,97,2,0,1,2,1,2,2,0,0,8,1,130,2021,1,1
0.0,2.0,163,91,75,2,1,1,1,1,1450,2001,340,72,4,1,1,2,1,4,1,2,2,1,1,148,2010,8,1
0.0,2.0,152,91,28,2,1,1,1,1,2040,2004,50,56,4,1,1,2,1,4,1,2,2,8,1,111,2009,3,7
1.0,1.0,188,73,67,1,2,11,0,1,1231,2018,350,72,3,1,2,2,1,4,3,2,2,2,1,81,2019,6,1
0.0,1.0,185,122,76,1,1,1,0,1,1410,2004,340,40,2,0,1,2,1,4,1,2,0,1,1,209,2009,5,6
0.0,1.0,157,60,95,2,1,11,1,1,1782,2012,70,72,3,0,1,2,1,4,1,2,0,1,1,901,2021,3,7
0.0,1.0,165,77,37,2,2,1,0,1,1610,2015,320,72,6,1,1,2,4,4,3,2,2,1,1,342,2019,7,2
0.0,1.0,188,86,31,1,1,1,0,1,1520,2007,30,72,4,0,1,2,1,4,1,3,0,1,1,124,2011,8,7
0.0,1.0,168,71,20,2,1,14,0,2,2047,2014,350,89,2,0,3,2,2,2,1,0,0,4,3,176,2022,3,4
0.0,1.0,157,77,19,2,1,14,0,1,1470,2010,340,64,2,1,1,2,1,4,3,2,2,1,3,124,2010,10,1
0.0,1.0,173,77,20,1,1,1,0,1,1360,2009,10,56,6,1,1,2,1,4,1,2,2,1,1,610,2011,11,4
0.0,1.0,168,75,79,1,1,11,0,1,1400,2005,80,72,5,0,2,2,1,4,1,2,0,8,1,90,2013,11,6
0.0,1.0,183,90,59,1,2,1,1,1,2140,2003,340,40,2,0,1,2,1,4,1,2,0,1,1,150,2009,11,6
1.0,1.0,180,82,59,1,2,1,1,1,1740,2010,0,56,5,1,1,2,4,1,3,2,2,8,1,175,2010,11,1
0.0,1.0,178,82,23,1,1,5,0,1,1380,2002,180,72,2,1,1,2,1,1,1,2,2,2,1,582,2009,8,2
0.0,1.0,178,100,67,1,1,6,3,1,1791,2005,30,89,2,0,2,2,1,4,1,3,0,2,3,330,2019,7,2
0.0,1.0,165,82,25,2,1,1,0,1,1250,2003,30,48,2,0,1,2,1,4,2,2,0,1,1,317,2011,12,3
0.0,2.0,160,104,19,2,1,1,0,1,1225,2010,0,80,3,0,1,2,1,1,1,3,0,8,1,256,2022,9,3
0.0,1.0,168,82,24,2,1,1,0,1,1542,2010,0,48,2,0,1,2,2,1,1,2,0,8,1,51,2018,8,2
0.0,1.0,173,73,70,1,1,11,0,1,1510,2001,20,56,2,0,1,2,1,4,2,2,0,1,1,3958,2018,11,1
0.0,2.0,178,93,41,1,2,1,0,1,1300,2017,340,64,6,1,1,2,1,4,1,2,2,1,1,991,2017,7,5
0.0,2.0,160,64,59,2,1,11,1,1,1660,2003,280,72,3,1,1,2,1,4,3,2,2,1,1,13,2012,1,6
0.0,1.0,170,129,53,2,1,5,2,1,1840,2005,180,72,4,1,1,1,1,1,1,1,2,1,1,1009,2011,7,1
0.0,2.0,157,52,43,2,1,11,0,7,1200,2006,290,56,1,0,1,2,1,4,1,3,0,1,1,10,2012,6,2
0.0,1.0,160,77,20,2,2,1,0,2,1520,2006,10,48,4,0,5,2,1,2,1,0,0,9,1,23,2010,2,3
0.0,1.0,165,59,19,1,2,11,0,1,1380,2001,20,56,5,1,1,1,1,4,3,2,2,1,1,118,2010,6,2
0.0,1.0,183,73,55,1,1,11,1,1,2190,2004,10,56,4,1,1,1,4,4,3,2,2,8,1,2206,2018,9,3
0.0,1.0,163,54,29,2,1,1,0,1,1270,2012,350,64,2,1,1,2,1,4,1,2,2,1,1,84,2013,2,2
0.0,1.0,183,79,47,1,1,1,0,1,1300,2001,10,80,2,0,1,2,2,6,1,0,0,1,1,266,2009,5,4
0.0,2.0,165,64,29,2,1,11,0,1,1132,2016,300,72,2,0,1,2,1,4,5,3,0,1,1,945,2019,10,5
0.0,1.0,175,82,28,1,1,11,1,1,1660,2004,20,72,2,1,1,2,1,4,3,2,2,1,2,1567,2013,8,6
0.0,1.0,163,66,27,2,2,1,0,1,1250,2008,30,56,2,1,1,2,1,4,3,2,2,8,1,30,2009,8,3
0.0,1.0,170,77,30,1,1,1,0,1,1390,2010,0,89,2,0,1,1,2,1,1,0,0,1,1,1851,2014,9,5
0.0,1.0,173,86,43,1,1,11,0,1,1390,2010,280,48,3,1,1,2,1,4,1,1,2,1,1,38,2010,8,7
0.0,1.0,155,58,37,2,1,11,1,1,2197,2014,30,56,4,1,2,2,1,4,3,2,2,2,1,1416,2019,10,4
0.0,1.0,155,68,55,2,1,14,1,1,1569,2017,300,48,3,1,1,3,2,4,1,2,2,1,2,774,2017,6,6
0.0,1.0,163,54,21,2,1,5,0,1,1560,2002,180,105,2,0,1,2,2,1,2,0,0,1,1,762,2009,11,3
0.0,1.0,155,57,46,2,1,11,3,1,2110,2002,20,56,5,1,1,2,1,4,3,2,2,1,1,90,2010,10,1
0.0,1.0,160,54,30,2,1,2,0,1,1490,2005,180,89,3,0,1,2,1,1,1,0,0,1,1,967,2010,1,2
0.0,2.0,160,52,33,2,1,1,0,2,1389,2003,10,72,4,1,1,2,2,2,1,2,2,8,1,539,2018,7,2
0.0,2.0,178,77,16,1,1,1,0,1,1510,2000,280,80,2,2,1,2,1,4,1,2,2,1,1,35,2009,12,6
0.0,1.0,163,56,33,2,1,1,0,1,1240,2008,10,113,2,0,1,2,1,1,1,0,0,8,1,62,2009,3,2
0.0,1.0,168,82,47,2,2,1,0,1,1523,2010,280,40,4,1,2,2,1,4,1,2,2,2,1,291,2018,2,1
0.0,2.0,152,93,50,2,2,11,0,1,1140,2004,40,48,2,0,1,2,1,4,1,2,0,1,1,39,2013,6,5
0.0,2.0,163,54,67,2,1,14,0,2,1480,2010,20,72,3,0,1,2,1,5,1,0,0,1,3,22,2011,3,4
0.0,1.0,165,104,62,2,1,5,1,1,1490,2014,170,48,3,1,1,2,1,1,5,2,2,1,1,539,2014,10,4
0.0,1.0,163,68,75,2,1,11,1,1,2093,2021,60,64,5,1,1,2,1,4,1,2,2,1,1,432,2022,10,2
0.0,1.0,157,113,67,2,1,14,0,1,1150,2009,340,40,2,0,1,2,1,6,1,0,0,1,3,249,2011,6,2
